cp,year,pc,2wmv,car,bus,lgv,hgv_total,min_month,min_dayofmonth,hour,min_idir,max_idir
36497,2014,0,209,4946,40,1297,339,9,3,8,E,W
36497,2015,0,194,4893,74,1226,434,9,11,8,E,W
36660,2005,10,29,639,31,139,37,5,3,8,E,W
36660,2013,16,22,344,22,111,8,4,23,8,N,S
36661,2002,24,78,1085,46,216,24,7,11,8,N,S
36661,2009,132,78,703,47,165,46,4,1,8,N,S
36662,2001,27,77,1994,30,314,56,9,17,8,E,W
36662,2005,9,57,1880,16,155,46,4,13,8,N,S
36662,2009,12,47,1793,35,335,85,4,2,8,E,W
36662,2013,62,36,1870,29,221,120,5,1,8,E,W
36663,2003,42,80,644,47,147,37,6,2,8,N,s
36663,2011,94,55,415,26,120,54,9,28,8,N,S
36664,2005,215,120,573,116,157,34,6,15,8,N,S
36664,2013,256,224,1129,143,283,27,10,23,8,N,S
36666,2007,203,53,406,60,98,35,6,13,8,N,S
36667,2003,31,86,591,8,148,35,4,1,8,W,W
36667,2011,83,120,392,13,149,75,9,27,8,W,W
36668,2001,36,42,1331,55,191,101,6,28,8,N,S
36668,2003,20,22,987,58,209,53,6,27,8,N,S
36668,2005,24,43,996,60,198,53,5,10,8,N,S
36668,2007,35,27,846,84,215,77,7,13,8,N,S
36668,2011,19,20,832,80,188,67,6,17,8,N,S
36668,2016,58,27,655,59,175,45,5,24,8,N,S
36669,2001,37,35,1010,98,177,31,9,18,8,N,S
36669,2005,41,33,797,127,167,69,4,8,8,N,S
36669,2010,99,27,611,116,170,65,9,2,8,E,W
36670,2001,65,61,1301,85,188,62,7,9,8,N,S
36670,2008,88,67,1049,113,242,86,9,17,8,N,S
36670,2010,45,50,1727,114,257,73,3,26,8,N,S
36670,2015,91,45,936,101,217,63,9,25,8,N,S
36672,2000,4,16,1308,20,156,27,4,12,8,E,W
36672,2002,8,14,1230,21,151,31,10,7,8,E,W
36672,2005,5,12,1399,13,208,36,9,28,8,E,W
36672,2015,7,14,1153,18,141,38,6,15,8,E,W
36674,2003,4,22,1121,8,204,74,6,25,8,N,S
36674,2009,4,15,892,13,205,73,4,3,8,N,S
36674,2013,6,17,942,13,120,46,6,7,8,N,S
36675,2000,22,10,749,61,136,33,6,13,8,N,S
36675,2002,9,10,546,65,135,30,5,3,8,N,S
36675,2006,16,16,651,76,113,23,10,18,8,E,W
36675,2015,34,16,515,89,84,27,6,29,8,N,S
36676,2003,9,10,1022,58,134,27,6,30,8,E,W
36676,2007,16,8,865,70,133,21,10,15,8,E,W
36676,2016,49,9,919,61,161,10,9,21,8,E,W
36678,2000,5,53,1634,31,263,34,4,13,8,N,S
36678,2002,10,32,1276,15,244,35,3,22,8,N,S
36678,2004,4,18,1051,18,158,23,10,13,8,N,S
36678,2005,8,37,1628,30,209,46,9,19,8,N,S
36678,2006,10,40,1676,31,222,46,9,5,8,N,S
36678,2008,7,34,1410,32,176,42,9,19,8,N,S
36678,2012,10,45,1204,33,251,45,5,23,8,N,S
36679,2000,9,17,858,11,213,36,7,11,8,N,S
36679,2002,8,22,1042,3,171,14,5,30,8,N,S
36679,2005,8,17,783,2,78,27,4,8,8,N,S
36679,2013,30,13,1069,9,109,20,5,20,8,N,S
36680,2000,12,7,1053,23,120,16,5,25,8,E,W
36680,2002,13,13,888,23,105,11,4,29,8,E,W
36680,2005,23,12,1086,27,135,27,6,9,8,N,S
36680,2013,36,10,1009,21,75,26,9,26,8,E,W
36681,2002,13,10,875,29,108,30,6,19,8,N,S
36681,2006,19,6,815,50,99,24,7,10,8,N,S
36681,2010,19,3,722,43,78,43,6,15,8,N,S
36681,2015,16,7,739,35,94,18,4,28,8,N,S
36692,2002,7,5,689,45,88,21,7,8,8,N,S
36692,2005,10,9,753,53,119,21,3,16,8,N,S
36692,2013,9,6,610,38,53,24,4,17,8,N,S
36693,2001,12,8,566,40,103,21,9,18,8,E,W
36693,2002,4,8,884,50,145,25,6,18,8,E,W
36693,2003,10,10,1009,36,141,34,6,24,8,N,S
36693,2004,15,8,1247,48,131,43,10,7,8,E,W
36693,2005,24,18,1278,64,134,38,10,6,8,E,W
36693,2006,18,19,1226,58,153,51,10,9,8,N,S
36693,2007,20,10,1361,48,142,22,10,3,8,E,W
36693,2008,17,8,1203,41,129,35,5,20,8,N,S
36693,2012,3,14,1309,56,140,38,10,24,8,E,W
36792,2001,120,293,1708,72,392,121,3,19,8,E,W
36792,2004,238,234,1127,52,311,70,9,22,8,E,W
36792,2008,471,217,761,66,272,63,5,8,8,E,W
36792,2012,526,141,666,59,206,87,4,17,8,E,W
36793,2001,73,147,763,21,170,104,5,17,8,N,S
36793,2004,94,139,531,49,132,56,6,21,8,N,S
36793,2007,90,162,549,33,146,86,5,11,8,N,S
36793,2011,293,207,695,27,183,76,4,6,8,N,S
36793,2016,333,146,460,23,202,45,6,16,8,N,S
36795,2003,55,113,1410,128,334,115,5,1,8,E,W
36795,2009,167,154,1138,138,272,132,5,11,8,E,W
36796,2003,24,53,747,103,199,76,10,8,8,S,S
36796,2010,38,52,573,68,225,31,6,21,8,S,S
36797,2006,36,44,992,54,186,61,5,15,8,N,S
36797,2011,63,46,541,95,93,33,3,24,8,N,S
36798,2002,6,33,887,46,170,89,5,14,8,N,S
36798,2009,14,18,1104,53,215,75,5,1,8,E,W
36798,2013,17,34,1009,47,177,82,6,19,8,N,S
36799,2000,12,91,2052,25,447,192,6,30,8,E,W
36799,2003,13,81,1398,15,334,147,5,13,8,E,W
36799,2007,11,61,1366,25,343,153,4,27,8,E,W
36799,2009,5,101,1705,16,427,172,5,14,8,E,W
36799,2010,15,90,1497,12,374,166,4,26,8,E,W
36799,2012,13,68,2220,26,536,241,3,29,8,E,W
36799,2014,6,62,1549,9,413,190,4,25,8,E,W
36799,2015,12,70,1569,12,383,205,9,28,8,E,W
36801,2002,46,56,855,30,151,86,6,14,8,E,W
36801,2006,117,72,963,23,178,83,9,14,8,E,W
36801,2011,65,35,791,26,127,74,3,29,8,E,W
36801,2016,166,65,704,29,184,56,6,13,8,E,W
36803,2003,13,103,2008,70,339,213,7,7,8,E,W
36803,2007,23,64,1507,69,387,137,5,17,8,N,S
36803,2013,37,31,1920,178,622,150,6,3,8,E,W
36804,2002,34,52,827,37,155,65,7,12,8,N,S
36804,2003,49,37,519,20,97,44,6,17,8,N,S
36804,2010,81,28,473,11,118,29,3,23,8,E,W
36805,2001,3,8,1044,15,104,15,5,8,8,E,W
36805,2009,4,5,717,20,97,16,5,15,8,E,W
36807,2000,6,10,600,45,95,30,10,3,8,N,S
36807,2002,10,11,638,34,103,29,5,1,8,N,S
36807,2005,9,9,676,47,114,15,9,22,8,N,S
36807,2013,8,2,650,33,89,23,6,5,8,N,S
36808,2002,13,43,943,82,124,27,4,16,8,E,W
36808,2010,21,22,701,99,116,43,5,26,8,E,W
36809,2007,13,8,622,54,75,20,9,12,8,E,W
36809,2008,14,6,532,39,56,13,5,9,8,E,W
36810,2002,5,52,1078,24,203,31,6,13,8,E,W
36810,2005,13,38,962,23,186,39,5,12,8,E,W
36810,2009,18,26,670,26,131,21,5,11,8,E,W
36810,2010,19,18,880,32,170,46,9,3,8,E,W
36810,2016,20,17,949,24,191,19,5,25,8,E,W
36811,2007,18,31,1678,73,196,47,10,9,8,E,W
36811,2012,28,49,1542,68,310,21,3,30,8,N,S
36813,2000,8,16,602,10,122,45,3,29,8,E,W
36813,2009,5,11,502,25,100,58,6,1,8,N,S
36814,2001,10,49,1386,29,187,25,10,1,8,N,S
36814,2002,4,42,904,25,123,18,4,22,8,N,S
36814,2003,11,54,1303,29,158,39,4,4,8,N,S
36814,2004,11,38,1007,31,150,24,6,10,8,N,S
36814,2005,7,29,1152,47,143,18,9,12,8,N,S
36814,2006,9,21,1481,42,153,36,3,30,8,N,S
36814,2007,14,41,1276,38,209,20,5,1,8,N,S
36814,2008,9,32,1060,25,168,24,6,25,8,N,S
36815,2001,10,55,1108,23,185,41,7,9,8,E,W
36815,2003,8,45,683,12,128,28,5,9,8,E,W
36815,2004,7,43,1044,16,202,25,4,29,8,E,W
36815,2006,9,22,1089,24,221,70,3,31,8,N,S
36815,2008,8,46,1101,16,220,50,5,16,8,E,W
36816,2002,116,173,1228,166,212,89,3,20,8,N,S
36816,2009,275,148,717,119,267,59,5,20,8,N,S
36816,2010,401,211,932,193,213,91,5,24,8,N,S
36816,2015,332,115,642,145,191,69,5,14,8,N,S
36817,2000,12,66,1660,48,226,32,10,12,8,N,S
36817,2002,18,69,1352,54,196,30,5,8,8,N,S
36817,2004,12,51,950,44,139,34,4,28,8,N,S
36817,2006,26,57,1386,54,234,24,9,11,8,E,W
36817,2008,19,36,928,39,140,33,10,16,8,E,W
36817,2013,24,44,1112,68,251,70,10,22,8,E,W
36819,2000,26,102,2395,22,289,80,6,6,8,N,S
36819,2001,9,75,2257,20,273,86,10,11,8,N,S
36819,2002,22,78,2166,19,277,111,6,20,8,N,S
36819,2003,23,70,2515,40,292,85,5,22,8,N,S
36819,2004,26,107,2147,31,313,91,6,28,8,N,S
36819,2005,26,75,2417,31,328,107,5,16,8,N,S
36819,2006,11,61,2458,38,363,60,5,22,8,N,S
36819,2007,11,48,2507,45,348,71,3,21,8,N,S
36819,2008,10,59,2149,37,307,95,6,30,8,N,S
36819,2009,20,39,2721,36,278,89,5,22,8,N,S
36819,2011,19,27,2068,35,312,39,6,29,8,N,S
36819,2016,33,59,2044,20,374,55,4,18,8,N,S
36822,2001,101,177,1926,81,261,69,7,12,8,N,N
36822,2009,187,147,1071,108,260,52,3,17,8,N,N
36822,2013,183,139,1207,141,315,82,6,6,8,N,N
36823,2001,273,290,2438,110,335,58,3,27,8,N,S
36823,2004,561,367,2090,159,322,88,6,15,8,N,S
36823,2008,128,380,1742,138,284,65,10,13,8,N,S
36823,2009,669,229,2131,272,142,87,6,2,8,N,S
36823,2010,320,225,1807,63,206,69,6,16,8,E,W
36823,2012,602,406,1754,165,353,70,10,11,8,N,S
36823,2015,250,150,2641,118,553,203,7,7,8,N,S
36825,2002,2,10,543,1,44,6,10,16,8,E,W
36825,2010,4,3,552,3,45,3,5,24,8,E,W
36825,2011,9,9,524,7,39,11,10,18,8,E,W
36826,2000,13,44,1159,53,120,36,10,12,8,E,W
36826,2007,30,22,948,37,147,41,10,19,8,E,W
36826,2011,4,2,1063,36,144,11,7,6,8,E,W
36827,2001,22,30,1002,4,140,45,9,28,8,E,W
36827,2010,25,19,871,6,128,22,6,24,8,E,W
36829,2000,6,17,1125,33,147,28,10,5,8,N,S
36829,2001,6,15,1332,39,166,23,5,22,8,N,S
36829,2003,9,17,1233,27,153,17,4,29,8,N,S
36829,2005,3,7,1247,31,162,15,10,21,8,E,W
36829,2007,11,14,1270,35,150,8,4,25,8,N,S
36829,2016,5,5,846,25,117,13,6,7,8,N,S
36831,2001,3,26,1654,6,205,56,6,6,8,N,S
36831,2002,2,19,1631,6,211,48,3,18,8,N,S
36831,2005,1,22,1857,15,234,47,10,11,8,N,S
36831,2010,5,12,1727,11,263,41,4,23,8,N,S
36831,2015,6,12,1441,8,229,40,4,28,8,N,S
36844,2000,28,65,1335,43,214,25,6,20,8,E,W
36844,2002,11,68,1200,36,194,31,6,13,8,N,S
36844,2004,27,66,1365,47,186,21,6,11,8,N,S
36844,2005,34,65,1501,46,274,19,10,7,8,E,W
36844,2007,36,62,1258,50,222,25,9,13,8,N,S
36844,2011,50,43,1144,48,196,32,6,13,8,E,W
36844,2016,65,39,899,37,222,11,11,1,8,E,W
36846,2002,39,136,1871,32,340,163,6,25,8,N,S
36846,2010,22,51,1187,59,196,98,6,8,8,E,W
36846,2012,57,36,1501,94,306,143,3,30,8,N,S
36847,2000,5,10,1674,12,197,54,3,27,8,N,S
36847,2002,8,26,1528,12,131,71,3,22,8,N,S
36847,2004,4,17,1407,14,151,69,4,21,8,N,S
36847,2006,5,12,1233,7,140,52,10,19,8,N,S
36847,2008,4,23,921,16,163,34,6,20,8,E,W
36848,2005,7,14,295,7,55,25,7,1,8,N,S
36848,2013,18,14,382,10,79,29,6,25,8,N,S
36916,2003,156,160,496,16,233,91,4,8,8,N,S
36916,2011,295,59,343,37,224,48,6,28,8,N,S
36925,2001,150,171,791,40,160,45,4,27,8,N,S
36925,2006,270,243,856,56,157,29,6,19,8,N,S
36925,2010,196,152,705,63,168,45,3,26,8,N,S
36928,2000,5,45,869,29,148,39,7,13,8,N,S
36928,2002,19,87,863,32,104,52,5,17,8,N,S
36928,2004,21,123,831,36,134,57,10,11,8,N,S
36928,2006,15,113,794,35,173,50,7,12,8,N,S
36928,2008,22,86,812,44,136,43,4,30,8,N,S
36930,2000,73,36,1470,16,125,29,6,21,8,N,S
36930,2003,56,45,1503,23,99,32,6,6,8,N,S
36930,2007,67,31,1445,20,91,27,3,26,8,E,W
36930,2016,106,33,1128,10,102,19,4,19,8,N,S
36939,2001,60,57,1340,21,152,56,7,2,8,N,S
36939,2003,29,57,1750,22,118,36,10,2,8,N,S
36939,2005,87,45,1178,35,125,75,4,29,8,N,S
36939,2007,63,48,1329,27,150,54,9,7,8,N,S
36939,2010,62,42,1124,29,111,47,6,9,8,N,S
36939,2016,56,37,791,22,177,28,4,22,8,N,S
36940,2000,30,32,1188,31,129,51,5,12,8,N,S
36940,2002,44,34,1108,38,141,51,5,22,8,N,S
36940,2004,31,23,870,27,97,23,3,18,8,N,S
36940,2005,47,28,1072,32,110,37,5,17,8,N,S
36940,2007,32,27,1214,31,137,47,5,15,8,E,W
36940,2016,72,41,870,30,148,29,5,25,8,N,S
36942,2000,6,61,2771,46,435,132,6,23,8,N,S
36942,2002,10,49,2350,59,289,152,10,11,8,N,S
36942,2004,8,41,1336,64,217,120,6,11,8,N,S
36942,2006,5,51,1708,52,232,94,5,11,8,N,S
36942,2008,15,48,1927,72,234,111,10,1,8,N,S
36942,2009,11,41,2207,78,438,101,10,12,8,N,S
36942,2010,4,25,3321,57,349,142,10,20,8,E,W
36942,2014,3,67,1753,87,292,147,10,23,8,E,W
36942,2015,5,59,2098,78,312,142,9,16,8,E,W
36943,2000,7,91,6047,104,840,327,5,19,8,N,S
36943,2001,25,53,1880,56,310,138,7,13,8,N,S
36943,2003,20,46,2121,53,261,137,6,20,8,N,S
36943,2005,24,37,1957,56,249,133,5,23,8,N,S
36943,2007,40,62,1401,66,513,235,10,4,8,E,W
36943,2008,21,7,1783,38,377,132,10,17,8,N,S
36943,2010,16,24,2216,52,227,125,9,3,8,E,W
36943,2012,5,35,1705,49,223,177,4,20,8,N,S
36945,2006,11,15,825,140,86,29,9,20,8,E,W
36945,2015,34,61,2112,182,547,173,7,3,8,E,W
36946,2001,364,188,1243,86,225,48,5,23,8,E,W
36946,2004,456,178,1231,112,218,44,9,15,8,E,W
36946,2008,625,113,910,119,182,60,5,13,8,E,W
36946,2012,465,86,820,92,254,94,6,29,8,E,W
36947,2000,150,112,1609,61,182,78,7,6,8,E,W
36947,2001,142,93,1439,70,238,55,4,3,8,E,W
36947,2008,131,114,1251,56,92,34,6,17,8,E,W
36948,2001,97,71,1182,48,204,93,7,5,8,E,W
36948,2004,161,91,1666,64,186,73,6,29,8,E,W
36948,2008,96,28,766,34,110,29,9,19,8,E,W
36951,2001,17,52,865,15,103,51,10,12,8,N,S
36951,2010,30,65,844,14,90,30,3,15,8,N,S
37100,2000,32,56,854,61,205,91,4,7,8,N,N
37100,2005,29,66,773,79,290,113,4,19,8,S,S
37100,2009,41,55,747,81,286,126,3,27,8,N,N
37100,2015,55,32,501,91,204,89,9,24,8,N,S
37101,2003,136,147,704,49,262,115,6,2,8,N,N
37101,2005,193,166,672,79,308,137,7,4,8,N,N
37101,2006,417,211,1194,88,455,119,9,18,8,N,N
37101,2010,307,117,522,51,274,83,5,14,8,N,N
37101,2011,668,71,355,56,169,98,5,10,8,N,N
37102,2003,267,157,372,70,122,35,10,8,8,N,S
37102,2006,507,155,324,85,137,29,5,2,8,N,S
37102,2014,417,101,257,80,115,51,10,10,8,N,S
37103,2000,57,72,1610,54,246,36,4,3,8,E,W
37103,2002,114,105,1626,57,259,45,5,22,8,E,W
37103,2004,134,128,1363,55,251,42,10,18,8,E,W
37103,2006,139,120,1492,31,304,40,3,29,8,E,W
37103,2008,235,141,1094,68,239,42,6,11,8,E,W
37103,2012,158,102,1035,40,191,38,6,1,8,E,W
37106,2000,6,10,1876,35,149,51,7,3,8,E,W
37106,2007,1,4,1406,31,116,39,3,22,8,N,S
37106,2011,0,5,1342,22,112,68,10,7,8,N,S
37106,2016,5,7,1456,33,215,23,7,1,8,N,S
37107,2002,10,23,1918,24,184,58,6,18,8,E,W
37107,2006,12,13,1754,25,242,44,10,31,8,E,W
37107,2012,11,18,2105,33,145,29,3,19,8,E,W
37108,2003,17,16,1865,64,149,30,6,25,8,E,W
37108,2009,8,24,1649,52,141,67,9,10,8,E,W
37108,2013,8,10,1626,56,148,53,7,9,8,E,W
37109,2003,11,20,1245,66,115,27,4,4,8,E,W
37109,2007,11,11,1031,79,104,30,3,29,8,E,W
37109,2016,14,10,948,74,112,15,9,20,8,E,W
37110,2000,25,41,697,40,196,115,4,14,8,N,S
37110,2007,32,41,470,52,145,115,6,5,8,E,W
37110,2016,38,50,751,63,182,95,5,23,8,E,W
37112,2002,13,93,2508,33,326,207,3,20,8,N,S
37112,2005,35,118,1815,19,275,180,9,22,8,N,S
37112,2010,88,136,2565,10,298,191,3,16,8,N,S
37112,2011,36,104,1692,34,307,199,9,19,8,N,S
37112,2013,109,133,2318,18,239,208,6,24,8,N,S
37112,2015,54,99,1910,21,404,135,10,6,8,N,S
37113,2000,1,151,4970,20,763,502,9,27,8,E,W
37113,2001,4,134,6139,27,854,439,5,4,8,E,W
37113,2002,2,130,4858,24,814,417,4,10,8,E,W
37113,2003,1,135,5343,18,771,457,3,26,8,E,W
37113,2004,2,110,5599,19,891,386,9,20,8,N,S
37113,2005,1,36,4525,15,260,288,9,16,8,E,W
37113,2006,0,148,5363,54,1008,478,5,3,8,E,W
37113,2007,4,150,4866,59,1072,397,6,20,8,N,S
37113,2008,1,114,3863,16,815,425,5,21,8,N,S
37113,2009,1,81,4425,38,826,480,5,18,8,N,S
37113,2010,2,109,5341,18,501,434,5,11,8,E,W
37113,2011,0,111,4401,29,1171,531,10,31,8,N,S
37113,2012,0,147,5057,26,1035,482,9,25,8,N,S
37113,2013,0,158,5149,25,1095,439,3,21,8,N,S
37113,2014,16,148,4841,30,991,545,6,23,8,N,S
37113,2015,13,126,4064,25,1095,604,4,17,8,N,S
37114,2001,16,135,3685,20,571,368,10,16,8,N,S
37114,2004,6,111,3433,34,499,266,5,14,8,N,S
37114,2008,0,105,3841,47,613,403,7,8,8,N,S
37114,2009,4,124,4008,44,654,307,9,14,8,E,W
37114,2010,6,91,4531,27,546,438,9,7,8,E,W
37114,2011,0,72,1971,45,405,363,9,8,8,N,S
37114,2012,0,153,2751,49,725,298,6,28,8,N,S
37114,2013,0,104,3272,33,948,287,6,14,8,N,S
37114,2014,3,113,3196,25,798,442,4,25,8,N,S
37114,2015,9,148,3204,14,816,394,4,23,8,N,S
37116,2000,1,114,7249,6,1138,585,10,4,8,E,W
37116,2001,0,109,5967,19,893,569,10,1,8,E,W
37116,2003,1,88,6757,24,1003,655,3,14,8,E,W
37116,2004,1,73,5397,24,938,516,7,9,8,E,W
37116,2005,1,120,6637,33,1381,681,10,5,8,E,W
37116,2006,0,113,6259,28,1018,551,5,4,8,E,W
37116,2007,0,85,5680,24,1021,611,7,3,8,E,W
37116,2008,0,139,5266,30,1069,762,5,22,8,E,W
37116,2009,1,129,9823,40,1027,472,7,2,8,E,W
37116,2010,1,100,5641,44,1299,409,6,18,8,E,W
37116,2011,0,112,5966,33,1198,448,5,16,8,E,W
37116,2012,0,79,5833,47,1186,601,6,21,8,E,W
37116,2014,0,135,6940,17,1264,618,6,26,8,E,W
37116,2015,0,104,6119,21,1273,661,10,9,8,E,W
37118,2001,2,29,1531,43,171,77,5,11,8,N,S
37118,2006,7,12,1123,51,108,80,6,19,8,N,S
37118,2014,7,9,1173,54,128,52,10,9,8,E,W
37120,2000,3,19,1349,25,151,70,5,16,8,E,W
37120,2004,3,21,1145,32,171,43,9,21,8,E,W
37120,2008,3,12,1245,27,182,73,10,16,8,N,S
37121,2000,8,12,1304,48,144,27,4,5,8,E,W
37121,2001,10,15,1166,48,133,21,5,8,8,E,W
37121,2002,4,17,858,46,95,35,3,22,8,E,W
37121,2003,10,24,1115,47,186,32,4,8,8,E,W
37121,2005,8,0,1052,52,126,29,10,20,8,E,W
37121,2007,10,6,1084,51,133,17,6,22,8,E,W
37121,2010,1,5,1168,59,114,43,3,19,8,E,W
37121,2015,9,23,1005,60,107,27,6,26,8,E,W
37193,2000,7,22,2238,10,211,29,10,10,8,N,S
37193,2001,19,13,1550,11,222,34,5,16,8,N,S
37193,2002,15,14,1567,19,172,65,6,27,8,N,S
37193,2003,15,12,1381,11,150,65,6,6,8,N,S
37193,2004,8,13,1492,19,176,105,9,14,8,N,S
37193,2005,11,13,1461,20,205,101,9,16,8,N,S
37193,2006,23,17,1217,13,198,62,10,23,8,N,S
37193,2007,18,22,1191,13,181,90,9,10,8,N,S
37193,2008,15,9,1408,29,132,79,10,14,8,N,S
37193,2013,6,18,1195,11,233,43,5,20,8,N,S
37264,2000,16,38,813,22,104,17,5,24,8,N,S
37264,2001,26,45,1033,37,123,27,9,21,8,N,S
37264,2002,27,37,649,23,101,36,4,15,8,N,S
37264,2003,48,48,930,26,162,47,9,17,8,N,S
37264,2004,34,55,733,32,112,39,10,7,8,N,S
37264,2005,42,54,848,32,128,32,9,30,8,N,S
37264,2006,64,65,916,41,163,27,10,31,8,N,S
37264,2007,14,45,895,31,112,23,3,16,8,N,S
37264,2008,58,49,720,45,134,35,9,16,8,E,W
37266,2002,16,17,759,56,141,81,5,20,8,N,N
37266,2010,21,12,485,51,123,70,3,17,8,N,N
37267,2000,116,143,721,39,207,53,7,4,8,S,S
37267,2008,156,150,446,36,164,82,9,22,8,S,S
37268,2003,95,148,1379,142,301,99,5,9,8,N,S
37268,2009,88,96,810,138,256,82,10,13,8,N,S
37268,2011,209,124,868,178,139,113,3,24,8,E,W
37268,2013,249,135,748,142,239,75,7,4,8,E,W
37270,2003,4,12,997,25,83,24,5,16,8,E,W
37270,2010,7,13,1279,41,130,20,3,23,8,N,S
37270,2015,19,19,1236,42,132,26,6,8,8,E,W
37383,2003,35,37,1496,40,213,23,6,11,8,N,S
37383,2009,13,27,1228,31,143,30,10,16,8,N,S
37383,2013,29,37,1279,30,193,45,4,25,8,N,S
37540,2000,2,2,1166,12,168,18,9,26,8,N,S
37540,2001,5,7,1236,15,98,33,6,13,8,N,S
37540,2002,3,6,1059,7,81,34,5,14,8,E,W
37540,2003,1,6,1245,9,91,33,3,21,8,E,W
37540,2005,1,11,1363,15,119,19,6,16,8,N,S
37540,2006,2,19,1224,16,100,30,6,19,8,N,S
37540,2008,5,10,744,7,232,56,4,21,8,N,S
37540,2012,1,6,1059,13,123,46,9,6,8,E,W
37541,2000,14,19,582,22,179,63,5,5,8,N,S
37541,2003,4,4,599,18,72,59,4,1,8,N,S
37541,2007,13,7,661,30,153,48,5,10,8,N,S
37541,2016,40,7,545,26,177,48,9,8,8,E,W
37542,2000,21,51,1754,51,393,87,10,3,8,N,S
37542,2002,10,39,1974,38,346,138,5,29,8,N,S
37542,2009,13,13,1554,45,260,71,10,21,8,N,S
37542,2015,14,30,1263,51,239,85,4,14,8,N,S
37543,2001,4,12,602,109,136,67,4,30,8,N,S
37543,2004,6,4,660,76,144,57,10,1,8,N,S
37543,2009,9,3,277,23,85,66,4,29,8,E,W
37543,2013,16,16,321,26,69,29,9,25,8,N,S
37619,2000,82,102,704,19,200,63,5,5,8,E,W
37619,2004,110,76,491,34,194,59,9,30,8,E,W
37619,2008,160,62,549,27,172,43,5,22,8,E,W
37636,2000,18,32,1406,16,170,41,3,28,8,N,S
37636,2004,17,33,1469,19,176,48,10,5,8,N,S
37636,2008,17,22,1085,24,140,48,4,2,8,E,W
37637,2000,9,31,1396,19,149,55,10,4,8,E,W
37637,2001,2,17,1387,5,144,41,3,20,8,E,W
37637,2002,0,26,1250,24,170,56,3,19,8,N,S
37637,2003,4,27,1379,23,146,49,6,4,8,E,W
37637,2004,2,32,1169,23,158,56,7,8,8,E,W
37637,2005,2,20,1200,13,168,55,10,10,8,E,W
37637,2006,5,29,1273,23,218,62,6,20,8,E,W
37637,2007,7,29,1638,22,196,57,6,13,8,N,S
37637,2008,2,7,1061,17,184,36,4,30,8,E,W
37637,2012,10,37,1256,12,163,68,4,24,8,E,W
37646,2003,24,34,982,36,246,93,10,6,8,N,S
37646,2007,24,32,988,34,213,109,7,13,8,E,W
37646,2011,20,19,600,29,232,52,6,27,8,E,W
37646,2016,37,38,869,28,285,60,7,7,8,E,W
37647,2001,29,8,323,29,63,27,10,4,8,N,S
37647,2011,24,21,272,39,61,29,7,15,8,N,S
37648,2000,29,28,749,30,199,49,5,24,8,E,W
37648,2002,18,32,675,28,157,51,6,20,8,N,S
37648,2005,24,11,606,23,125,34,9,15,8,N,S
37648,2013,14,17,502,31,126,24,5,17,8,N,S
37649,2000,12,32,592,41,121,26,5,4,8,N,S
37649,2002,23,56,531,56,119,34,5,16,8,N,S
37649,2004,30,56,678,56,108,34,6,18,8,N,S
37649,2005,31,58,740,49,133,67,10,19,8,N,S
37649,2007,55,65,691,56,166,29,10,15,8,N,S
37649,2008,77,90,696,55,152,33,6,10,8,N,S
37651,2000,2,12,572,12,87,26,6,9,8,W,W
37651,2007,12,9,367,12,63,39,7,2,8,N,N
37651,2016,21,5,314,19,38,12,7,8,8,E,W
37653,2002,9,11,1010,25,66,16,5,20,8,N,S
37653,2005,18,6,986,24,45,17,4,5,8,N,S
37653,2013,19,8,784,34,69,6,9,6,8,N,S
37662,2000,52,158,720,17,223,80,5,2,8,E,W
37662,2003,85,209,676,21,267,85,6,13,8,E,W
37662,2005,88,211,574,16,195,60,10,20,8,E,W
37662,2010,377,201,520,15,207,65,5,18,8,E,W
37663,2007,655,763,1832,112,843,171,10,17,8,E,E
37663,2010,832,721,1835,45,864,202,7,7,8,E,W
37663,2012,570,424,2427,63,720,203,7,9,8,N,S
37663,2014,842,641,1911,83,693,226,10,22,8,N,S
37699,2004,394,430,1299,132,411,102,5,27,8,N,S
37699,2007,724,455,969,112,391,135,7,4,8,E,W
37699,2010,1033,390,632,113,286,127,6,7,8,N,S
37699,2015,1258,254,539,162,303,112,7,10,8,N,S
37701,2003,77,212,1017,106,273,118,10,10,8,N,S
37701,2009,153,182,1041,110,304,91,3,30,8,E,W
37701,2010,164,209,1100,91,201,78,4,28,8,E,W
37701,2011,192,171,610,96,254,73,7,12,8,E,W
37701,2016,199,204,689,110,301,100,11,4,8,E,W
37702,2003,122,333,1511,46,273,112,6,20,8,N,N
37702,2009,110,131,1289,44,187,54,10,13,8,N,S
37702,2010,77,250,1333,44,242,87,4,20,8,S,S
37702,2012,193,253,1327,47,426,143,3,29,8,S,S
37704,2003,209,391,1008,45,345,97,7,4,8,N,S
37704,2004,161,390,1025,33,388,99,4,2,8,N,S
37704,2005,287,427,936,42,339,111,7,1,8,N,S
37704,2006,448,566,827,32,309,58,9,27,8,N,S
37704,2007,255,427,817,42,280,84,9,28,8,N,S
37704,2008,431,489,901,37,361,84,4,30,8,N,S
37704,2010,730,379,837,49,315,99,7,7,8,N,S
37704,2015,1421,296,448,31,245,107,6,17,8,N,S
37706,2000,38,80,909,51,264,65,5,8,8,S,S
37706,2004,48,83,937,38,276,76,3,22,8,S,S
37706,2008,35,52,839,36,309,101,3,14,8,E,E
37707,2001,187,160,1002,64,173,50,9,27,8,E,W
