date,wz11cd,population_all_usual_residents,area_hectares,density_ppl_per_ha
2011,E33010163,907,3.66,247.8
2011,E33010164,201,2.85,70.5
2011,E33010165,421,1.57,268.2
2011,E33010166,1068,8.97,119.1
2011,E33010167,561,12.3,45.6
2011,E33010168,327,14.68,22.3
2011,E33010169,995,334.54,3
2011,E33010170,163,21.54,7.6
2011,E33010171,165,3.97,41.6
2011,E33010172,253,122.2,2.1
2011,E33010173,375,18.83,19.9
2011,E33010174,709,33.37,21.2
2011,E33010175,547,14.01,39
2011,E33013435,282,157.33,1.8
2011,E33013436,345,40.57,8.5
2011,E33013437,326,466.41,0.7
2011,E33013438,513,16.03,32
2011,E33013439,330,33.18,9.9
2011,E33013440,423,47.83,8.8
2011,E33013441,1731,278.82,6.2
2011,E33010157,739,61.18,12.1
2011,E33010158,198,264.05,0.7
2011,E33010159,531,23.13,23
2011,E33013442,215,4141.62,0.1
2011,E33013443,327,525.58,0.6
2011,E33013444,286,3332.12,0.1
2011,E33013445,417,1844.87,0.2
2011,E33010152,402,5.36,75
2011,E33010153,328,35.27,9.3
2011,E33013446,285,38.7,7.4
2011,E33013447,368,474.91,0.8
2011,E33013448,322,254.38,1.3
2011,E33013449,327,4064.79,0.1
2011,E33013450,406,2515.61,0.2
2011,E33010181,1084,577.67,1.9
2011,E33013451,288,2840.53,0.1
2011,E33013452,2423,544.18,4.5
2011,E33013453,640,4102.1,0.2
2011,E33013454,312,2704.34,0.1
2011,E33013455,287,2917.13,0.1
2011,E33013456,330,1185.73,0.3
2011,E33010178,217,3.28,66.2
2011,E33010179,211,1.01,208.9
2011,E33010180,353,1.5,235.3
2011,E33013457,242,2754.11,0.1
2011,E33013458,258,65.65,3.9
2011,E33013459,965,34.52,28
2011,E33013460,484,871.04,0.6
2011,E33013461,264,4374.36,0.1
2011,E33013462,272,790.67,0.3
2011,E33013463,338,641.19,0.5
2011,E33010182,1063,260.77,4.1
2011,E33013464,348,2593.37,0.1
2011,E33013465,378,2063.13,0.2
2011,E33013466,275,2784.21,0.1
2011,E33013467,628,58.08,10.8
2011,E33013468,316,4160.94,0.1
2011,E33013469,330,366.15,0.9
2011,E33013470,946,475.96,2
2011,E33013471,570,718.55,0.8
2011,E33010156,2387,10.35,230.6
2011,E33013472,382,177.5,2.2
2011,E33013473,338,1920.22,0.2
2011,E33013474,575,2425.95,0.2
2011,E33013475,258,5047.74,0.1
2011,E33013476,619,4257.98,0.1
2011,E33013477,553,94.34,5.9
2011,E33013478,383,167.38,2.3
2011,E33013479,405,1795.04,0.2
2011,E33013480,232,1986.26,0.1
2011,E33013481,260,2415.28,0.1
2011,E33013482,403,3107.93,0.1
2011,E33013483,275,917.43,0.3
2011,E33013484,1001,466.95,2.1
2011,E33013485,360,1594.08,0.2
2011,E33013486,308,8626.51,0
2011,E33013487,478,114.34,4.2
2011,E33013488,253,1769.33,0.1
2011,E33013489,267,5124.07,0.1
2011,E33013490,428,2805.56,0.2
2011,E33013491,323,3909.34,0.1
2011,E33013492,447,2130.17,0.2
2011,E33010233,242,5.35,45.2
2011,E33010234,616,11.82,52.1
2011,E33013493,254,119.53,2.1
2011,E33013494,1182,215,5.5
2011,E33013495,251,18.54,13.5
2011,E33013496,256,126.1,2
2011,E33013497,438,49.64,8.8
2011,E33010229,329,685.74,0.5
2011,E33010230,968,68.17,14.2
2011,E33013498,570,2239.23,0.3
2011,E33013499,823,1154.76,0.7
2011,E33013500,420,1947.69,0.2
2011,E33013501,699,1888.22,0.4
2011,E33013502,453,3223.05,0.1
2011,E33013503,302,2278.51,0.1
2011,E33010231,211,2.67,79
2011,E33010232,482,5.05,95.4
2011,E33013504,706,28.39,24.9
2011,E33013505,1147,118.81,9.7
2011,E33013506,451,106.9,4.2
2011,E33013507,324,27.09,12
2011,E33013508,289,27.82,10.4
2011,E33013509,263,84.22,3.1
2011,E33013510,523,46.94,11.1
2011,E33013511,326,2406.76,0.1
2011,E33013512,295,62.28,4.7
2011,E33013513,280,328.69,0.9
2011,E33013514,316,1931.86,0.2
2011,E33013515,243,1999.83,0.1
2011,E33013516,630,50.94,12.4
2011,E33013517,475,30.58,15.5
2011,E33013518,209,12733.63,0
2011,E33013519,372,3775.43,0.1
2011,E33013520,463,80.74,5.7
2011,E33013521,365,6221.57,0.1
2011,E33013522,341,2337.24,0.1
2011,E33013523,427,2491.61,0.2
2011,E33013524,251,81.65,3.1
2011,E33013525,377,469.87,0.8
2011,E33013526,368,195.67,1.9
2011,E33013527,465,146.28,3.2
2011,E33013528,299,1334.9,0.2
2011,E33013529,254,2012.47,0.1
2011,E33013530,321,1237.59,0.3
2011,E33010196,1005,264.59,3.8
2011,E33013531,445,364.63,1.2
2011,E33013532,424,1152.04,0.4
2011,E33013533,376,584.65,0.6
2011,E33013534,401,460.1,0.9
2011,E33010197,604,6.38,94.7
2011,E33010198,472,14.36,32.9
2011,E33013535,350,9.94,35.2
2011,E33013536,285,44.06,6.5
2011,E33013537,239,11.27,21.2
2011,E33013538,470,36.92,12.7
2011,E33013539,310,138.73,2.2
2011,E33013540,405,365.04,1.1
2011,E33013541,365,19.19,19
2011,E33013542,457,39.9,11.5
2011,E33013543,375,33.83,11.1
2011,E33013544,260,21.4,12.1
2011,E33013545,365,92.28,4
2011,E33013546,416,28.54,14.6
2011,E33013547,299,55.74,5.4
2011,E33013548,346,32.03,10.8
2011,E33010199,586,49.43,11.9
2011,E33010200,594,12.45,47.7
2011,E33010201,609,36.46,16.7
2011,E33013549,323,63.27,5.1
2011,E33013550,408,591.78,0.7
2011,E33013551,560,1126.81,0.5
2011,E33013552,336,917.5,0.4
2011,E33010183,2762,14.33,192.7
2011,E33010184,521,8.26,63.1
2011,E33010185,472,24.32,19.4
2011,E33013553,321,4.5,71.3
2011,E33013554,377,10.56,35.7
2011,E33013555,254,32.94,7.7
2011,E33013556,467,106.51,4.4
2011,E33013557,576,13.79,41.8
2011,E33013558,276,15.82,17.4
2011,E33013559,447,29.04,15.4
2011,E33013560,711,78.31,9.1
2011,E33013561,454,25.53,17.8
2011,E33013562,526,27.73,19
2011,E33013563,373,40.8,9.1
2011,E33013564,358,50.14,7.1
2011,E33010186,298,15.55,19.2
2011,E33010187,494,13.33,37.1
2011,E33010188,310,9.13,34
2011,E33010206,204,1.58,129.1
2011,E33010207,457,1.25,365.6
2011,E33010208,202,0.59,342.4
2011,E33010209,202,1.51,133.8
2011,E33010210,313,1.39,225.2
2011,E33010211,498,2.03,245.3
2011,E33010212,533,5.09,104.7
2011,E33010213,297,0.35,848.6
2011,E33010214,300,1.71,175.4
2011,E33010215,383,1.07,357.9
2011,E33010216,209,1.68,124.4
2011,E33010217,312,2.14,145.8
2011,E33010218,210,3.64,57.7
2011,E33010219,232,0.62,374.2
2011,E33010223,342,3.52,97.2
2011,E33010224,348,6.71,51.9
2011,E33010225,871,1.75,497.7
2011,E33010226,246,2.26,108.8
2011,E33010227,207,2.37,87.3
2011,E33013565,423,6.95,60.9
2011,E33013566,382,45.81,8.3
2011,E33013567,489,14.48,33.8
2011,E33013568,595,11.92,49.9
2011,E33013569,478,14.63,32.7
2011,E33013570,231,26.71,8.6
2011,E33013571,453,8.99,50.4
2011,E33013572,276,4.79,57.6
2011,E33010228,712,601.9,1.2
2011,E33010535,511,1641.31,0.3
2011,E33013573,219,487.37,0.4
2011,E33013574,224,1682.52,0.1
2011,E33013575,447,2014.72,0.2
2011,E33013576,387,2228.98,0.2
2011,E33013577,259,1149.39,0.2
2011,E33013578,341,2544.37,0.1
2011,E33013579,264,1881.34,0.1
2011,E33013580,307,1226.54,0.3
2011,E33013581,362,1481.15,0.2
2011,E33010192,334,33.67,9.9
2011,E33010193,501,30.58,16.4
2011,E33010194,1255,10.32,121.6
2011,E33010195,208,31.67,6.6
2011,E33010238,412,22.17,18.6
2011,E33013582,272,38.4,7.1
2011,E33013583,349,48.66,7.2
2011,E33013584,764,172.26,4.4
2011,E33013585,341,48.2,7.1
2011,E33013586,1216,42.4,28.7
2011,E33013587,374,76.69,4.9
2011,E33013588,3199,1156.04,2.8
2011,E33013589,276,3628.85,0.1
2011,E33013590,603,3036.32,0.2
2011,E33013591,254,842.93,0.3
2011,E33013592,248,2871.61,0.1
2011,E33013593,393,1734.83,0.2
2011,E33013594,300,7046.46,0
2011,E33010189,383,2.76,138.8
2011,E33010190,342,2.06,166
2011,E33010191,339,3.15,107.6
2011,E33010202,311,6.62,47
2011,E33010203,226,0.49,461.2
2011,E33010204,256,0.72,355.6
2011,E33010205,566,1.28,442.2
2011,E33010220,244,3.09,79
2011,E33010221,362,1.66,218.1
2011,E33010222,228,6.01,37.9
2011,E33013595,250,15.45,16.2
2011,E33013596,205,5.42,37.8
2011,E33013597,310,36.3,8.5
2011,E33013598,243,30.03,8.1
2011,E33013599,345,9.05,38.1
2011,E33013600,322,18.07,17.8
2011,E33013601,631,41.4,15.2
2011,E33013602,287,24.63,11.7
2011,E33010235,1037,17.5,59.3
2011,E33010236,1352,12.05,112.2
2011,E33010237,333,2.75,121.1
2011,E33013603,566,310.61,1.8
2011,E33013604,296,96.89,3.1
2011,E33013605,259,68.15,3.8
2011,E33013606,1149,71.51,16.1
2011,E33013607,409,83.07,4.9
2011,E33013608,321,29.54,10.9
2011,E33013609,412,252.2,1.6
2011,E33013610,326,2059.31,0.2
2011,E33013611,336,2115.92,0.2
2011,E33013612,233,1246.96,0.2
2011,E33013613,363,250.71,1.4
2011,E33010536,262,1563.07,0.2
2011,E33013614,378,2908.24,0.1
2011,E33013615,389,1295.96,0.3
2011,E33013616,338,4311.22,0.1
2011,E33013617,343,3349.52,0.1
2011,E33013618,239,1566.95,0.2
2011,E33013619,301,2177.93,0.1
2011,E33013620,362,2935.89,0.1
2011,E33013621,233,3315.41,0.1
2011,E33010243,778,4.51,172.5
2011,E33010244,346,14.9,23.2
2011,E33010245,429,70.07,6.1
2011,E33010246,199,2.59,76.8
2011,E33010247,539,16.13,33.4
2011,E33013622,390,47.87,8.1
2011,E33013623,299,50.34,5.9
2011,E33013624,344,29.98,11.5
2011,E33013625,422,750.39,0.6
2011,E33013626,219,32.68,6.7
2011,E33013627,666,1097.85,0.6
2011,E33013628,342,1491.8,0.2
2011,E33013629,1139,1212.75,0.9
2011,E33013630,340,418.91,0.8
2011,E33013631,345,108.6,3.2
2011,E33010239,640,22.34,28.6
2011,E33010240,1025,25.84,39.7
2011,E33010241,237,17.28,13.7
2011,E33010248,1106,139.35,7.9
2011,E33010537,729,76.42,9.5
2011,E33013632,308,62.55,4.9
2011,E33013633,293,354.08,0.8
2011,E33013634,1668,581.87,2.9
2011,E33013635,454,386.81,1.2
2011,E33013636,447,53.26,8.4
2011,E33013637,847,39.59,21.4
2011,E33013638,2177,394.89,5.5
2011,E33013639,451,74.55,6
2011,E33013640,1051,168.06,6.3
2011,E33013641,326,19418.54,0
2011,E33013642,655,9868.41,0.1
2011,E33013643,360,8193.42,0
2011,E33013644,630,165.2,3.8
2011,E33013645,221,13522.09,0
2011,E33013646,252,3289.66,0.1
2011,E33013647,455,10709.48,0
2011,E33013648,284,9718.05,0
2011,E33010242,594,10.57,56.2
2011,E33013649,360,7433.6,0
2011,E33013650,313,996.38,0.3
2011,E33013651,408,219.06,1.9
2011,E33013652,319,565.98,0.6
2011,E33013653,394,870.46,0.5
2011,E33013654,279,1794.95,0.2
2011,E33013655,317,1910.79,0.2
2011,E33013656,291,6820.66,0
2011,E33013657,269,5189.39,0.1
2011,E33010251,213,84.23,2.5
2011,E33010478,229,3221.5,0.1
2011,E33013658,252,5925.6,0
2011,E33013659,597,2507.56,0.2
2011,E33013660,457,105.43,4.3
2011,E33013661,397,86.26,4.6
2011,E33013662,227,9034.44,0
2011,E33013663,234,1953.9,0.1
2011,E33013664,287,6547.59,0
2011,E33013665,396,3891.93,0.1
2011,E33013666,473,65.86,7.2
2011,E33013667,343,87.91,3.9
2011,E33013668,315,87.26,3.6
2011,E33013669,325,7489.68,0
2011,E33013670,691,41.25,16.8
2011,E33013671,383,1846.83,0.2
2011,E33013672,609,6634.87,0.1
2011,E33013673,471,174.97,2.7
2011,E33013674,501,752.44,0.7
2011,E33013675,263,58.52,4.5
2011,E33013676,613,4863.62,0.1
2011,E33013677,435,558.69,0.8
2011,E33013678,332,14371.81,0
2011,E33013679,431,1492.64,0.3
2011,E33013680,257,3177.45,0.1
2011,E33013681,224,2656.37,0.1
2011,E33013682,292,2152.38,0.1
2011,E33013683,310,1619.73,0.2
2011,E33013684,254,4134.9,0.1
2011,E33013685,265,33.81,7.8
2011,E33013686,249,2942.22,0.1
2011,E33013687,338,5033.01,0.1
2011,E33013688,289,9010.19,0
2011,E33013689,284,6982.21,0
2011,E33013690,585,1915.87,0.3
2011,E33013691,394,3457.25,0.1
2011,E33013692,738,4226.87,0.2
2011,E33010249,392,2.16,181.5
2011,E33010250,540,1170.23,0.5
2011,E33010259,858,908.05,0.9
2011,E33013693,321,2032.02,0.2
2011,E33013694,229,3454.88,0.1
2011,E33013695,255,1572.03,0.2
2011,E33013696,233,1596.94,0.1
2011,E33013697,329,2242.31,0.1
2011,E33013698,300,3045.84,0.1
2011,E33013699,528,2957.38,0.2
2011,E33013700,366,3342.08,0.1
2011,E33013701,234,1833.36,0.1
2011,E33013702,554,1719.92,0.3
2011,E33013703,220,2782.84,0.1
2011,E33010252,219,0.96,228.1
2011,E33010253,253,3.81,66.4
2011,E33010254,220,2.56,85.9
2011,E33010255,228,4.03,56.6
2011,E33010256,433,3.48,124.4
2011,E33010257,283,2.98,95
2011,E33010258,211,517.18,0.4
2011,E33013900,360,68.61,5.2
2011,E33013901,343,117.53,2.9
2011,E33013902,737,342.57,2.2
2011,E33013903,256,26.02,9.8
2011,E33013904,596,15.96,37.3
2011,E33013905,539,49.99,10.8
2011,E33013906,357,55.29,6.5
2011,E33013907,283,24.16,11.7
2011,E33013908,236,11.16,21.1
2011,E33013909,266,32.91,8.1
2011,E33013910,374,1395.92,0.3
2011,E33013911,482,97.19,5
2011,E33010283,293,1.01,290.1
2011,E33010284,213,1.95,109.2
2011,E33010285,307,8.51,36.1
2011,E33013704,294,32.98,8.9
2011,E33013705,456,40.6,11.2
2011,E33013706,321,127.4,2.5
2011,E33013707,312,21.7,14.4
2011,E33013708,442,13.57,32.6
2011,E33013709,264,6.71,39.3
2011,E33013710,616,8.56,72
2011,E33013711,389,3988.55,0.1
2011,E33013712,449,667.24,0.7
2011,E33013713,238,6178.31,0
2011,E33013714,236,1416.33,0.2
2011,E33013715,299,5116.87,0.1
2011,E33013716,343,7209.25,0
2011,E33013717,316,6945.98,0
2011,E33013718,565,105.41,5.4
2011,E33013719,413,343.93,1.2
2011,E33013720,551,199.29,2.8
2011,E33013721,624,37.32,16.7
2011,E33013722,285,456.9,0.6
2011,E33013723,366,8602.53,0
2011,E33013724,394,684.96,0.6
2011,E33013725,340,2598.93,0.1
2011,E33013726,277,5227.53,0.1
2011,E33013727,446,7731.63,0.1
2011,E33013728,280,205.92,1.4
2011,E33013729,601,723.74,0.8
2011,E33013730,385,50.1,7.7
2011,E33013731,320,74.98,4.3
2011,E33013732,258,106.54,2.4
2011,E33013733,480,355.42,1.4
2011,E33013734,495,79.79,6.2
2011,E33010260,214,2.25,95.1
2011,E33010261,471,1.21,389.3
2011,E33010262,254,1.99,127.6
2011,E33010263,1059,1.89,560.3
2011,E33010264,561,1.82,308.2
2011,E33010265,369,2.21,167
2011,E33013735,274,46.73,5.9
2011,E33013736,435,6.92,62.9
2011,E33013737,462,11.55,40
2011,E33013738,267,10.76,24.8
2011,E33013739,289,5.41,53.4
2011,E33013740,265,84.29,3.1
2011,E33013741,249,8.26,30.1
2011,E33013742,263,6.41,41
2011,E33013743,377,4.8,78.5
2011,E33013744,325,53.72,6
2011,E33013745,280,41.73,6.7
2011,E33013746,295,42.31,7
2011,E33010276,433,3.43,126.2
2011,E33013747,486,24.5,19.8
2011,E33013748,379,9.62,39.4
2011,E33013749,250,12.08,20.7
2011,E33013750,521,9.6,54.3
2011,E33013751,384,13.15,29.2
2011,E33013752,597,11.19,53.4
2011,E33010278,282,68.15,4.1
2011,E33010286,651,195.57,3.3
2011,E33013753,253,13.39,18.9
2011,E33013754,2097,31.06,67.5
2011,E33013755,283,14.9,19
2011,E33013756,245,49.75,4.9
2011,E33013757,408,98.81,4.1
2011,E33013758,411,18.2,22.6
2011,E33013759,349,52.72,6.6
2011,E33013760,349,23.94,14.6
2011,E33010266,539,3.38,159.5
2011,E33010267,310,2.63,117.9
2011,E33010268,333,7.55,44.1
2011,E33010269,306,6.67,45.9
2011,E33010270,882,3.02,292.1
2011,E33010271,331,6.52,50.8
2011,E33010272,260,4.07,63.9
2011,E33010273,237,0.83,285.5
2011,E33013761,352,46.63,7.5
2011,E33013762,392,12.45,31.5
2011,E33013763,296,15.91,18.6
2011,E33013764,311,15.16,20.5
2011,E33013765,416,137.37,3
2011,E33013766,253,25.19,10
2011,E33013767,298,6.66,44.7
2011,E33010274,735,641.03,1.1
2011,E33010275,882,18.3,48.2
2011,E33013768,241,270.4,0.9
2011,E33013769,323,124.11,2.6
2011,E33013770,254,988.77,0.3
2011,E33013771,532,314.59,1.7
2011,E33010277,645,13.74,46.9
2011,E33013772,299,32.37,9.2
2011,E33013773,313,227.66,1.4
2011,E33013774,418,510.72,0.8
2011,E33010280,1713,42.21,40.6
2011,E33010281,916,20.95,43.7
2011,E33010282,274,658.2,0.4
2011,E33013775,357,1270.26,0.3
2011,E33013776,257,647.85,0.4
2011,E33013777,238,603.97,0.4
2011,E33013778,503,3688.82,0.1
2011,E33013779,255,3123.01,0.1
2011,E33010279,354,4.11,86.1
2011,E33013780,472,413.82,1.1
2011,E33013781,421,9.2,45.8
2011,E33013782,327,140.12,2.3
2011,E33013783,309,3017.03,0.1
2011,E33013784,240,65.27,3.7
2011,E33013785,302,219.23,1.4
2011,E33013786,623,3806.75,0.2
2011,E33013787,445,132.85,3.3
2011,E33010303,492,16.33,30.1
2011,E33010304,358,5.94,60.3
2011,E33010305,879,66.07,13.3
2011,E33013788,611,57.3,10.7
2011,E33013789,491,990.23,0.5
2011,E33013790,300,470.43,0.6
2011,E33013791,330,1167.47,0.3
2011,E33013792,278,2746.22,0.1
2011,E33013793,455,1415.86,0.3
2011,E33013794,348,1405.07,0.2
2011,E33013795,315,1998.34,0.2
2011,E33013796,267,2573.08,0.1
2011,E33013797,422,2957.09,0.1
2011,E33013798,426,1774.1,0.2
2011,E33013799,239,2256.51,0.1
2011,E33013800,438,126.3,3.5
2011,E33013801,284,1064.67,0.3
2011,E33013802,350,167.66,2.1
2011,E33013803,247,1770.59,0.1
2011,E33013804,494,1724.2,0.3
2011,E33013805,488,189.82,2.6
2011,E33013806,314,1824.41,0.2
2011,E33010297,939,686.37,1.4
2011,E33010298,541,18.83,28.7
2011,E33010299,345,254.67,1.4
2011,E33010300,350,16.81,20.8
2011,E33010301,284,74.13,3.8
2011,E33010302,808,88.24,9.2
2011,E33013807,256,243.18,1.1
2011,E33013808,341,2150.95,0.2
2011,E33013809,278,50.69,5.5
2011,E33013810,325,128.85,2.5
2011,E33013811,463,53.63,8.6
2011,E33013812,446,86.92,5.1
2011,E33010290,381,3.64,104.7
2011,E33010291,319,3.73,85.5
2011,E33010292,452,10.9,41.5
2011,E33010293,409,5.24,78.1
2011,E33010294,225,18.51,12.2
2011,E33010295,300,2.06,145.6
2011,E33010296,394,1,394
2011,E33010479,787,227.37,3.5
2011,E33010480,220,3.62,60.8
2011,E33010481,294,6,49
2011,E33010482,288,2.3,125.2
2011,E33013813,885,123.59,7.2
2011,E33013814,291,76.03,3.8
2011,E33013815,591,14.45,40.9
2011,E33013816,431,42.81,10.1
2011,E33013817,290,40.17,7.2
2011,E33013818,1067,171.43,6.2
2011,E33013819,337,937.69,0.4
2011,E33013820,503,325.62,1.5
2011,E33013821,551,54.97,10
2011,E33013822,342,183.31,1.9
2011,E33013823,573,284.68,2
2011,E33013824,392,109.39,3.6
2011,E33013825,329,1848.48,0.2
2011,E33013826,583,943.5,0.6
2011,E33010287,1126,660.72,1.7
2011,E33013827,267,1258.75,0.2
2011,E33013828,332,2305.23,0.1
2011,E33013829,341,695.54,0.5
2011,E33013830,457,1513.38,0.3
2011,E33013831,624,1214.18,0.5
2011,E33013832,261,817.7,0.3
2011,E33013833,295,595.16,0.5
2011,E33013834,271,1583.5,0.2
2011,E33013835,415,946.72,0.4
2011,E33013836,380,1051.93,0.4
2011,E33010288,823,573.49,1.4
2011,E33010289,632,579.66,1.1
2011,E33013837,261,1371.8,0.2
2011,E33013838,246,2266.16,0.1
2011,E33013839,267,1730.23,0.2
2011,E33013840,555,1337.11,0.4
2011,E33013841,800,758.7,1.1
2011,E33013842,611,1992.17,0.3
2011,E33013843,438,94.81,4.6
2011,E33013844,638,522.81,1.2
2011,E33008996,241,12.98,18.6
2011,E33010698,338,23.87,14.2
2011,E33010699,332,119.02,2.8
2011,E33010700,304,290.84,1
2011,E33008997,316,23.7,13.3
2011,E33008998,1198,32.5,36.9
2011,E33008999,996,22.45,44.4
2011,E33010701,557,279,2
2011,E33010702,367,114.95,3.2
2011,E33010703,248,195.61,1.3
2011,E33010704,276,229.01,1.2
2011,E33010705,280,184.15,1.5
2011,E33010706,279,22.77,12.3
2011,E33010707,522,107.31,4.9
2011,E33010708,312,110.46,2.8
2011,E33010709,276,186.88,1.5
2011,E33010710,829,126.02,6.6
2011,E33008989,494,472.55,1
2011,E33010711,485,247.85,2
2011,E33010712,281,54.95,5.1
2011,E33010713,280,124.88,2.2
2011,E33010714,372,51.26,7.3
2011,E33010715,271,28,9.7
2011,E33010310,261,120.22,2.2
2011,E33010311,402,51.62,7.8
2011,E33010716,370,477.55,0.8
2011,E33010717,306,201.48,1.5
2011,E33010718,459,61.45,7.5
2011,E33010719,320,131,2.4
2011,E33008968,558,47.02,11.9
2011,E33010720,292,55.24,5.3
2011,E33010721,293,66.07,4.4
2011,E33010722,954,42.5,22.4
2011,E33010723,422,58.88,7.2
2011,E33010724,265,23.5,11.3
2011,E33010725,305,100.38,3
2011,E33010726,297,28.03,10.6
2011,E33010727,831,290.22,2.9
2011,E33010728,510,43.21,11.8
2011,E33008988,339,35.98,9.4
2011,E33010729,403,91.1,4.4
2011,E33010730,290,72.25,4
2011,E33010731,356,170.72,2.1
2011,E33010732,338,103.86,3.3
2011,E33010733,690,82.14,8.4
2011,E33010734,908,70.47,12.9
2011,E33010735,320,22.57,14.2
2011,E33010736,444,37.62,11.8
2011,E33010737,252,20.78,12.1
2011,E33010738,631,51.06,12.4
2011,E33010739,239,63.72,3.8
2011,E33010740,349,264.5,1.3
2011,E33010741,614,52.11,11.8
2011,E33010742,548,81.25,6.7
2011,E33008990,1263,59.78,21.1
2011,E33010743,356,96.99,3.7
2011,E33010744,815,172.06,4.7
2011,E33010745,290,333.82,0.9
2011,E33010746,3338,41.46,80.5
2011,E33010747,458,48,9.5
2011,E33010748,335,86.95,3.9
2011,E33010749,498,65.08,7.7
2011,E33008969,229,15.24,15
2011,E33008970,254,1.4,181.4
2011,E33008971,461,8.18,56.4
2011,E33008972,594,15.2,39.1
2011,E33008973,420,4.3,97.7
2011,E33008974,884,5.4,163.7
2011,E33008975,461,2.16,213.4
2011,E33008976,450,1.29,348.8
2011,E33008977,397,1.73,229.5
2011,E33008978,204,1.24,164.5
2011,E33008979,277,1.17,236.8
2011,E33008980,204,1.25,163.2
2011,E33008981,202,1.76,114.8
2011,E33008982,579,1.48,391.2
2011,E33008983,813,4.51,180.3
2011,E33008984,290,1.07,271
2011,E33008985,461,1.02,452
2011,E33008986,331,0.51,649
2011,E33008987,824,4.39,187.7
2011,E33010750,346,15.65,22.1
2011,E33010751,464,16.37,28.3
2011,E33010752,293,13.31,22
2011,E33010753,509,16.34,31.2
2011,E33010754,494,9.81,50.4
2011,E33010755,591,16.11,36.7
2011,E33010756,426,9.61,44.3
2011,E33010757,398,13.25,30
2011,E33010758,811,7.18,113
2011,E33010759,382,116.55,3.3
2011,E33010760,333,34.53,9.6
2011,E33010761,352,36.87,9.5
2011,E33010762,360,141.41,2.5
2011,E33010763,277,123.28,2.2
2011,E33010764,441,148.52,3
2011,E33010765,523,53.38,9.8
2011,E33008966,675,68.76,9.8
2011,E33008967,1013,41.33,24.5
2011,E33010309,783,25.69,30.5
2011,E33010766,1228,83.26,14.7
2011,E33010767,434,266.69,1.6
2011,E33010768,803,49.33,16.3
2011,E33010769,377,417.69,0.9
2011,E33010770,506,839.02,0.6
2011,E33010771,646,1843.88,0.4
2011,E33010772,276,460.53,0.6
2011,E33010773,287,56.11,5.1
2011,E33010774,402,13.14,30.6
2011,E33010775,386,53.33,7.2
2011,E33010776,536,15.73,34.1
2011,E33010777,293,31,9.5
2011,E33010778,345,69.36,5
2011,E33010779,375,65.19,5.8
